Código Departamento;Código Municipio;Código Centro Poblado;Nombre Departamento;Nombre Municipio;Nombre Centro Poblado;Tipo
27;27450;27450005;CHOCÓ;MEDIO SAN JUAN;EL GUAMO;C
27;27450;27450006;CHOCÓ;MEDIO SAN JUAN;JIGUALITO;C
27;27450;27450007;CHOCÓ;MEDIO SAN JUAN;LA RANCHA;C
27;27450;27450008;CHOCÓ;MEDIO SAN JUAN;NOANAMÁ;C
27;27450;27450009;CHOCÓ;MEDIO SAN JUAN;PAIMADÓ;C
27;27450;27450010;CHOCÓ;MEDIO SAN JUAN;PRINGAMÓ;C
27;27450;27450011;CHOCÓ;MEDIO SAN JUAN;SAN MARTÍN;C
27;27450;27450012;CHOCÓ;MEDIO SAN JUAN;SAN MIGUEL;C
27;27450;27450013;CHOCÓ;MEDIO SAN JUAN;FUJIADÓ;CP
27;27450;27450014;CHOCÓ;MEDIO SAN JUAN;ISLA DE CRUZ;CP
27;27450;27450015;CHOCÓ;MEDIO SAN JUAN;LA UNIÓN;CP
27;27450;27450016;CHOCÓ;MEDIO SAN JUAN;MACEDONIA;CP
27;27450;27450017;CHOCÓ;MEDIO SAN JUAN;PUERTO MURILLO;CP
27;27450;27450018;CHOCÓ;MEDIO SAN JUAN;SAN JERÓNIMO;CP
27;27450;27450019;CHOCÓ;MEDIO SAN JUAN;UNIÓN WAUNAÁN;CP
27;27491;27491000;CHOCÓ;NÓVITA;NÓVITA;CM
27;27491;27491001;CHOCÓ;NÓVITA;EL CAJÓN;C
27;27491;27491002;CHOCÓ;NÓVITA;EL TIGRE;C
27;27491;27491003;CHOCÓ;NÓVITA;IRABUBÚ;C
27;27491;27491004;CHOCÓ;NÓVITA;JUNTAS DE TAMANÁ;C
27;27491;27491005;CHOCÓ;NÓVITA;LA PLAYITA;C
27;27491;27491006;CHOCÓ;NÓVITA;SAN LORENZO;C
27;27491;27491007;CHOCÓ;NÓVITA;SESEGÓ;C
27;27491;27491008;CHOCÓ;NÓVITA;URABARÁ;C
27;27491;27491009;CHOCÓ;NÓVITA;CURUNDÓ;C
27;27491;27491010;CHOCÓ;NÓVITA;EL TAMBITO;CAS
27;27491;27491011;CHOCÓ;NÓVITA;EL BARRANCÓN;CAS
27;27491;27491013;CHOCÓ;NÓVITA;CARMEN DE SURAMA;CP
27;27491;27491014;CHOCÓ;NÓVITA;SANTA ROSA;CP
27;27495;27495000;CHOCÓ;NUQUÍ;NUQUÍ;CM
27;27495;27495001;CHOCÓ;NUQUÍ;ARUSÍ;C
27;27495;27495002;CHOCÓ;NUQUÍ;COQUÍ;C
27;27495;27495003;CHOCÓ;NUQUÍ;JURUBIRÁ;C
27;27495;27495004;CHOCÓ;NUQUÍ;PANGUÍ;C
27;27495;27495005;CHOCÓ;NUQUÍ;TRIBUGÁ;C
27;27495;27495007;CHOCÓ;NUQUÍ;APARTADÓ;CAS
27;27495;27495008;CHOCÓ;NUQUÍ;JOBÍ;C
27;27495;27495010;CHOCÓ;NUQUÍ;TERMALES;C
27;27580;27580000;CHOCÓ;RÍO IRÓ;SANTA RITA;CM
27;27580;27580001;CHOCÓ;RÍO IRÓ;ALTO CHATO;C
27;27580;27580002;CHOCÓ;RÍO IRÓ;CALLE DEL CEDRO;C
27;27580;27580003;CHOCÓ;RÍO IRÓ;COROCÓ;C
27;27580;27580004;CHOCÓ;RÍO IRÓ;ENCHARCAZÓN;C
27;27580;27580005;CHOCÓ;RÍO IRÓ;SAN JOSÉ DE VIRO VIRO;C
27;27580;27580006;CHOCÓ;RÍO IRÓ;SANTA BÁRBARA;C
27;27600;27600000;CHOCÓ;RÍO QUITO;PAIMADÓ;CM
27;27600;27600001;CHOCÓ;RÍO QUITO;BOCA DE APARTADÓ;C
27;27600;27600002;CHOCÓ;RÍO QUITO;LA PUNTA ANTADÓ;C
27;27600;27600003;CHOCÓ;RÍO QUITO;SAN ISIDRO;C
27;27600;27600004;CHOCÓ;RÍO QUITO;VILLA CONTO;C
27;27600;27600005;CHOCÓ;RÍO QUITO;BOCA DE PAIMADÓ;CP
27;27600;27600006;CHOCÓ;RÍO QUITO;CHIGUARANDÓ ALTO;CP
27;27600;27600007;CHOCÓ;RÍO QUITO;CHIVIGUIDÓ;CP
27;27600;27600008;CHOCÓ;RÍO QUITO;GUAYABALITO;CP
27;27600;27600009;CHOCÓ;RÍO QUITO;LA PUNTA;CP
27;27600;27600010;CHOCÓ;RÍO QUITO;LA SOLEDAD;CP
27;27600;27600011;CHOCÓ;RÍO QUITO;LOMA DE LOS GAMBOA;CP
27;27615;27615000;CHOCÓ;RIOSUCIO;RIOSUCIO;CM
27;27615;27615004;CHOCÓ;RIOSUCIO;JIGUAMIANDÓ;C
27;27615;27615006;CHOCÓ;RIOSUCIO;LA HONDA;C
27;27615;27615007;CHOCÓ;RIOSUCIO;LA LARGA;C
27;27615;27615008;CHOCÓ;RIOSUCIO;PEYE;C
27;27615;27615009;CHOCÓ;RIOSUCIO;SALAQUÍ;C
27;27615;27615010;CHOCÓ;RIOSUCIO;SAUTATA (PERANCHO);C
27;27615;27615011;CHOCÓ;RIOSUCIO;TAMBORAL;C
27;27615;27615012;CHOCÓ;RIOSUCIO;TRUANDÓ;C
27;27615;27615015;CHOCÓ;RIOSUCIO;VILLANUEVA;C
27;27615;27615016;CHOCÓ;RIOSUCIO;ALTO RIOSUCIO;C
27;27615;27615017;CHOCÓ;RIOSUCIO;CHINTADO;C
27;27615;27615018;CHOCÓ;RIOSUCIO;LA TERESITA;C
27;27615;27615019;CHOCÓ;RIOSUCIO;LA RAYA;C
27;27615;27615020;CHOCÓ;RIOSUCIO;LA TRAVESÍA;C
27;27615;27615022;CHOCÓ;RIOSUCIO;PERANCHITO;C
27;27615;27615023;CHOCÓ;RIOSUCIO;BELÉN DE BAJIRÁ;C
27;27615;27615024;CHOCÓ;RIOSUCIO;LA ISLETA;IP
27;27615;27615026;CHOCÓ;RIOSUCIO;VENECIA;C
27;27615;27615027;CHOCÓ;RIOSUCIO;PUENTE AMÉRICA - CACARICA;C
27;27615;27615032;CHOCÓ;RIOSUCIO;BRASITO;CP
27;27615;27615034;CHOCÓ;RIOSUCIO;CAMPO ALEGRE;C
27;27615;27615035;CHOCÓ;RIOSUCIO;LEONCITO;CP
27;27615;27615036;CHOCÓ;RIOSUCIO;LLANO RICO;C
27;27615;27615038;CHOCÓ;RIOSUCIO;NUEVO ORIENTE;CP
27;27615;27615039;CHOCÓ;RIOSUCIO;PLAYA ROJA;C
27;27615;27615040;CHOCÓ;RIOSUCIO;PRIMAVERA;CP
27;27615;27615041;CHOCÓ;RIOSUCIO;SAN ANDRÉS;CP
27;27615;27615042;CHOCÓ;RIOSUCIO;TIERRA ADENTRO;CP
27;27615;27615043;CHOCÓ;RIOSUCIO;TUMARADOCITO(BELLA VISTA);C
27;27615;27615044;CHOCÓ;RIOSUCIO;VILLA NUEVA;CP
27;27660;27660000;CHOCÓ;SAN JOSÉ DEL PALMAR;SAN JOSÉ DEL PALMAR;CM
27;27660;27660002;CHOCÓ;SAN JOSÉ DEL PALMAR;RIOBLANCO;C
27;27660;27660003;CHOCÓ;SAN JOSÉ DEL PALMAR;SAN PEDRO INGARA;IPD
27;27660;27660006;CHOCÓ;SAN JOSÉ DEL PALMAR;LA ITALIA;C
27;27660;27660008;CHOCÓ;SAN JOSÉ DEL PALMAR;CORCOVADO;IPM
27;27660;27660009;CHOCÓ;SAN JOSÉ DEL PALMAR;DAMASCO;IPM
27;27660;27660010;CHOCÓ;SAN JOSÉ DEL PALMAR;HÁBITA;IPM
27;27660;27660011;CHOCÓ;SAN JOSÉ DEL PALMAR;LA ALBANIA;IPM
27;27660;27660012;CHOCÓ;SAN JOSÉ DEL PALMAR;LA LIBERTAD-LA ROMITA;IPM
27;27660;27660013;CHOCÓ;SAN JOSÉ DEL PALMAR;LOS PATIOS;IPM
27;27660;27660014;CHOCÓ;SAN JOSÉ DEL PALMAR;ZABALETA SURAMI;IPM
27;27660;27660015;CHOCÓ;SAN JOSÉ DEL PALMAR;LA BADEA;CP
27;27745;27745000;CHOCÓ;SIPÍ;SIPÍ;CM
27;27745;27745001;CHOCÓ;SIPÍ;CAÑAVERAL;C
27;27745;27745002;CHOCÓ;SIPÍ;GARRAPATAS;C
27;27745;27745003;CHOCÓ;SIPÍ;SAN AGUSTÍN;C
27;27745;27745004;CHOCÓ;SIPÍ;TAPARAL;IP
27;27745;27745009;CHOCÓ;SIPÍ;TANANDÓ;C
27;27745;27745010;CHOCÓ;SIPÍ;BUENAS BRISAS;CP
27;27745;27745011;CHOCÓ;SIPÍ;CHAMBACÚ;CP
27;27745;27745012;CHOCÓ;SIPÍ;LOMA DE CHUPEY;CP
27;27745;27745013;CHOCÓ;SIPÍ;MARQUEZA;CP
27;27745;27745014;CHOCÓ;SIPÍ;SANTA ROSA;CP
27;27745;27745015;CHOCÓ;SIPÍ;TEATINO;CP
27;27787;27787000;CHOCÓ;TADÓ;TADÓ;CM
27;27787;27787002;CHOCÓ;TADÓ;CARMELO;C
27;27787;27787004;CHOCÓ;TADÓ;TAPÓN;C
27;27787;27787005;CHOCÓ;TADÓ;GUARATO;C
27;27787;27787007;CHOCÓ;TADÓ;LA ESPERANZA;C
27;27787;27787009;CHOCÓ;TADÓ;MUMBÚ;C
27;27787;27787010;CHOCÓ;TADÓ;PLAYA DE ORO;C
27;27787;27787011;CHOCÓ;TADÓ;PROFUNDÓ;C
27;27787;27787014;CHOCÓ;TADÓ;BETANIA;C
27;27787;27787015;CHOCÓ;TADÓ;CORCOBADO;C
27;27787;27787016;CHOCÓ;TADÓ;MANUNGARÁ;IPM
27;27787;27787022;CHOCÓ;TADÓ;ANGOSTURA;CP
27;27787;27787023;CHOCÓ;TADÓ;BOCHOROMÁ;CP
27;27787;27787024;CHOCÓ;TADÓ;BURUBATÁ;CP
27;27787;27787025;CHOCÓ;TADÓ;CHACUANTE;CP
27;27787;27787026;CHOCÓ;TADÓ;GINGARABÁ;CP
27;27787;27787027;CHOCÓ;TADÓ;LA PLAYITA;CP
27;27787;27787028;CHOCÓ;TADÓ;LA UNIÓN;CP
27;27787;27787029;CHOCÓ;TADÓ;CAÑAVERAL;CP
27;27787;27787030;CHOCÓ;TADÓ;FARALLONES;CP
27;27787;27787031;CHOCÓ;TADÓ;MESETAS;CP
27;27787;27787032;CHOCÓ;TADÓ;PEÑAS DEL OLVIDO;CP
27;27787;27787033;CHOCÓ;TADÓ;SILENCIO;CP
27;27800;27800000;CHOCÓ;UNGUÍA;UNGUÍA;CM
27;27800;27800001;CHOCÓ;UNGUÍA;BALBOA;C
27;27800;27800002;CHOCÓ;UNGUÍA;GILGAL;C
27;27800;27800003;CHOCÓ;UNGUÍA;SANTA MARÍA DEL DARIÉN;C
27;27800;27800004;CHOCÓ;UNGUÍA;TANELA;C
27;27800;27800005;CHOCÓ;UNGUÍA;TITUMATE;C
27;27800;27800007;CHOCÓ;UNGUÍA;BETECITO;CAS
27;27800;27800008;CHOCÓ;UNGUÍA;MARRIAGA;C
27;27800;27800009;CHOCÓ;UNGUÍA;TUMARADÓ;C
27;27800;27800010;CHOCÓ;UNGUÍA;CUQUE PENIEL;CP
27;27800;27800011;CHOCÓ;UNGUÍA;EL PUERTO;CP
27;27800;27800012;CHOCÓ;UNGUÍA;EL ROTO;CP
27;27800;27800013;CHOCÓ;UNGUÍA;QUEBRADA BONITA;CP
27;27800;27800014;CHOCÓ;UNGUÍA;TICOLE ISLA;CP
27;27810;27810000;CHOCÓ;UNIÓN PANAMERICANA;ÁNIMAS;CM
27;27810;27810001;CHOCÓ;UNIÓN PANAMERICANA;EL PLAN DE RASPADURA;C
27;27810;27810002;CHOCÓ;UNIÓN PANAMERICANA;LA YE;C
27;27810;27810003;CHOCÓ;UNIÓN PANAMERICANA;SAN RAFAEL DEL DOS;C
27;27810;27810004;CHOCÓ;UNIÓN PANAMERICANA;SAN PABLO ADENTRO;IP
41;41001;41001000;HUILA;NEIVA;NEIVA;CM
41;41001;41001001;HUILA;NEIVA;CAGUÁN;C
41;41001;41001002;HUILA;NEIVA;CHAPINERO;CAS
41;41001;41001003;HUILA;NEIVA;FORTALECILLAS;C
41;41001;41001004;HUILA;NEIVA;GUACIRCO;CAS
41;41001;41001006;HUILA;NEIVA;ÓRGANOS;CAS
41;41001;41001007;HUILA;NEIVA;PALACIOS;CAS
41;41001;41001008;HUILA;NEIVA;PEÑAS BLANCAS;CAS
41;41001;41001009;HUILA;NEIVA;SAN ANTONIO;CAS
41;41001;41001011;HUILA;NEIVA;SAN LUIS;C
41;41001;41001012;HUILA;NEIVA;VEGALARGA;C
41;41001;41001013;HUILA;NEIVA;EL TRIUNFO;CAS
41;41001;41001014;HUILA;NEIVA;SAN FRANCISCO;CAS
41;41001;41001016;HUILA;NEIVA;EL COLEGIO;CAS
41;41001;41001017;HUILA;NEIVA;SAN ANTONIO DE ANACONIA;CAS
41;41001;41001018;HUILA;NEIVA;AIPECITO;IPM
41;41001;41001022;HUILA;NEIVA;EL VENADO;CP
41;41001;41001024;HUILA;NEIVA;PIEDRA MARCADA;CP
41;41001;41001029;HUILA;NEIVA;CEDRALITO;CP
41;41001;41001030;HUILA;NEIVA;LA MATA;CP
41;41001;41001031;HUILA;NEIVA;PRADERA;CP
41;41006;41006000;HUILA;ACEVEDO;ACEVEDO;CM
41;41006;41006001;HUILA;ACEVEDO;SAN ADOLFO;C
41;41006;41006003;HUILA;ACEVEDO;PUEBLO VIEJO;CAS
41;41006;41006004;HUILA;ACEVEDO;LA TIJIÑA;CAS
41;41006;41006005;HUILA;ACEVEDO;SAN MARCOS;C
41;41006;41006010;HUILA;ACEVEDO;DELICIAS;C
41;41006;41006011;HUILA;ACEVEDO;EL CARMEN;C
41;41006;41006012;HUILA;ACEVEDO;LA VICTORIA;C
41;41006;41006015;HUILA;ACEVEDO;SAN JOSÉ DE RIECITO;C
41;41006;41006017;HUILA;ACEVEDO;SALADO;CP
41;41013;41013000;HUILA;AGRADO;AGRADO;CM
41;41013;41013001;HUILA;AGRADO;LA CAÑADA;CAS
41;41013;41013002;HUILA;AGRADO;ESCALERETA;CAS
41;41013;41013003;HUILA;AGRADO;SAN JOSÉ DE BELÉN;CP
41;41016;41016000;HUILA;AIPE;AIPE;CM
41;41016;41016001;HUILA;AIPE;PRAGA;CAS
41;41016;41016002;HUILA;AIPE;SANTA RITA;IPD
41;41016;41016003;HUILA;AIPE;EL PATA;CAS
41;41016;41016004;HUILA;AIPE;CRUCE DE GUACIRCO;CAS
41;41016;41016007;HUILA;AIPE;SAN MIGUEL;CAS
41;41016;41016008;HUILA;AIPE;MESITAS;CAS
41;41016;41016009;HUILA;AIPE;VENTANAS;CAS
41;41020;41020000;HUILA;ALGECIRAS;ALGECIRAS;CM
41;41020;41020001;HUILA;ALGECIRAS;EL PARAÍSO VIEJO;CAS
41;41020;41020002;HUILA;ALGECIRAS;LA ARCADIA;CAS
41;41020;41020003;HUILA;ALGECIRAS;EL TORO;CAS
41;41020;41020005;HUILA;ALGECIRAS;EL PUENTE;CAS
41;41020;41020006;HUILA;ALGECIRAS;EL PARAÍSO NUEVO;CAS
41;41026;41026000;HUILA;ALTAMIRA;ALTAMIRA;CM
41;41026;41026002;HUILA;ALTAMIRA;PAJIJI;CAS
41;41026;41026003;HUILA;ALTAMIRA;GRIFO;CP
41;41026;41026004;HUILA;ALTAMIRA;LLANO DE LA VIRGEN;CP
41;41026;41026005;HUILA;ALTAMIRA;PUENTE;CP
41;41078;41078000;HUILA;BARAYA;BARAYA;CM
41;41078;41078010;HUILA;BARAYA;LA UNIÓN;CAS
41;41078;41078011;HUILA;BARAYA;TURQUESTÁN;CAS
41;41132;41132000;HUILA;CAMPOALEGRE;CAMPOALEGRE;CM
41;41132;41132001;HUILA;CAMPOALEGRE;LA VEGA;CAS
41;41132;41132002;HUILA;CAMPOALEGRE;OTAS;CAS
41;41132;41132003;HUILA;CAMPOALEGRE;BAJO PIRAVANTE;CAS
41;41132;41132004;HUILA;CAMPOALEGRE;RÍO NEIVA;CAS
41;41206;41206000;HUILA;COLOMBIA;COLOMBIA;CM
41;41206;41206001;HUILA;COLOMBIA;MONGUÍ;IPD
41;41206;41206002;HUILA;COLOMBIA;SANTANA;IP
41;41206;41206003;HUILA;COLOMBIA;POTRERO GRANDE;IPD
41;41206;41206004;HUILA;COLOMBIA;LAS LAJAS;IPD
41;41206;41206005;HUILA;COLOMBIA;SAN MARCOS;IPD
41;41206;41206006;HUILA;COLOMBIA;LOS RIOS;IPD
41;41206;41206007;HUILA;COLOMBIA;SAN ANTONIO BAJO;CP
41;41244;41244000;HUILA;ELÍAS;ELÍAS;CM
41;41244;41244001;HUILA;ELÍAS;EL VISO;CAS
41;41244;41244002;HUILA;ELÍAS;ORITOGUAZ;CAS
41;41244;41244003;HUILA;ELÍAS;POTRERILLOS;CAS
41;41298;41298000;HUILA;GARZÓN;GARZÓN;CM
41;41298;41298001;HUILA;GARZÓN;EL RECREO;C
41;41298;41298002;HUILA;GARZÓN;LA JAGUA;CAS
41;41298;41298003;HUILA;GARZÓN;SAN ANTONIO DEL PESCADO;IPD
41;41298;41298004;HUILA;GARZÓN;ZULUAGA;C
41;41298;41298005;HUILA;GARZÓN;EL PARAÍSO;C
41;41298;41298006;HUILA;GARZÓN;SARTENJO;CAS
41;41298;41298007;HUILA;GARZÓN;PROVIDENCIA;C
41;41298;41298008;HUILA;GARZÓN;EL MESÓN;C
41;41298;41298012;HUILA;GARZÓN;PLAZUELA;CAS
41;41298;41298013;HUILA;GARZÓN;CAGUANCITO;C
41;41298;41298014;HUILA;GARZÓN;EL DESCANSO;C
41;41298;41298015;HUILA;GARZÓN;MAJO;C
41;41298;41298016;HUILA;GARZÓN;SAN GERARDO;C
41;41298;41298017;HUILA;GARZÓN;SANTA MARTA;C
41;41298;41298018;HUILA;GARZÓN;BAJO SARTENEJO;CP
41;41298;41298019;HUILA;GARZÓN;JAGUALITO;CP
41;41298;41298020;HUILA;GARZÓN;LA CABAÑA;CP
41;41306;41306000;HUILA;GIGANTE;GIGANTE;CM
41;41306;41306001;HUILA;GIGANTE;LA CHIQUITA;IPD
41;41306;41306002;HUILA;GIGANTE;LA GRAN VÍA;IPD
41;41306;41306003;HUILA;GIGANTE;POTRERILLOS;IPD
41;41306;41306004;HUILA;GIGANTE;RIOLORO;IPD
41;41306;41306005;HUILA;GIGANTE;VERACRUZ;CAS
41;41306;41306006;HUILA;GIGANTE;EL MESÓN;CAS
41;41306;41306007;HUILA;GIGANTE;PUEBLO NUEVO;CAS
41;41306;41306009;HUILA;GIGANTE;VUELTAS ARRIBA;IPD
41;41306;41306010;HUILA;GIGANTE;SILVANIA;IPD
41;41306;41306011;HUILA;GIGANTE;TRES ESQUINAS;CAS
41;41306;41306012;HUILA;GIGANTE;EL JARDÍN;CAS
41;41306;41306013;HUILA;GIGANTE;LA GRAN VÍA EL PORVENIR;CAS
41;41306;41306014;HUILA;GIGANTE;EL RECREO;CP
41;41306;41306015;HUILA;GIGANTE;LA BODEGA;CP
41;41319;41319000;HUILA;GUADALUPE;GUADALUPE;CM
41;41319;41319001;HUILA;GUADALUPE;RESINA;IPM
41;41319;41319002;HUILA;GUADALUPE;MIRAFLORES;IPM
41;41319;41319003;HUILA;GUADALUPE;LOS CAUCHOS;CAS
41;41319;41319004;HUILA;GUADALUPE;POTRERILLOS;CAS
41;41349;41349000;HUILA;HOBO;HOBO;CM
41;41357;41357000;HUILA;ÍQUIRA;ÍQUIRA;CM
41;41357;41357002;HUILA;ÍQUIRA;CHAPARRO;CAS
41;41357;41357003;HUILA;ÍQUIRA;RÍO NEGRO;IPD
41;41357;41357004;HUILA;ÍQUIRA;VALENCIA LA PAZ;IPD
41;41357;41357005;HUILA;ÍQUIRA;SAN LUIS;CP
41;41359;41359000;HUILA;ISNOS;SAN JOSÉ DE ISNOS;CM
41;41359;41359003;HUILA;ISNOS;EL SALTO DE BORDONES;IPD
41;41359;41359004;HUILA;ISNOS;SAN VICENTE;IPD
41;41359;41359005;HUILA;ISNOS;LOS ARRAYANES;CP
41;41378;41378000;HUILA;LA ARGENTINA;LA ARGENTINA;CM
41;41378;41378001;HUILA;LA ARGENTINA;BUENOS AIRES;C
41;41378;41378002;HUILA;LA ARGENTINA;EL PENSIL;IP
41;41396;41396000;HUILA;LA PLATA;LA PLATA;CM
41;41396;41396001;HUILA;LA PLATA;BELÉN;IPD
41;41396;41396002;HUILA;LA PLATA;MONSERRATE;IPD
41;41396;41396003;HUILA;LA PLATA;MOSCOPÁN;IPD
41;41396;41396004;HUILA;LA PLATA;SAN ANDRÉS;IPD
41;41396;41396005;HUILA;LA PLATA;VILLA LOSADA;IPD
41;41396;41396006;HUILA;LA PLATA;SAN VICENTE;IPD
41;41396;41396009;HUILA;LA PLATA;GALLEGO;IPD
41;41396;41396010;HUILA;LA PLATA;EL SALADO;CP
41;41396;41396011;HUILA;LA PLATA;FÁTIMA;CP
41;41396;41396012;HUILA;LA PLATA;SEGOVIANAS;CP
41;41483;41483000;HUILA;NÁTAGA;NÁTAGA;CM
41;41483;41483001;HUILA;NÁTAGA;PATIO BONITO;IPD
41;41483;41483002;HUILA;NÁTAGA;LLANO BUCO;CAS
41;41483;41483003;HUILA;NÁTAGA;YARUMAL;CAS
41;41503;41503000;HUILA;OPORAPA;OPORAPA;CM
41;41503;41503001;HUILA;OPORAPA;SAN ROQUE;IPD
41;41503;41503002;HUILA;OPORAPA;EL CARMEN;IPD
41;41518;41518000;HUILA;PAICOL;PAICOL;CM
41;41518;41518001;HUILA;PAICOL;LA REFORMA;CP
41;41518;41518002;HUILA;PAICOL;LAS LAJITAS;CP
41;41518;41518003;HUILA;PAICOL;LAS ORQUIDEAS;CP
41;41524;41524000;HUILA;PALERMO;PALERMO;CM
41;41524;41524001;HUILA;PALERMO;BETANIA;CAS
41;41524;41524004;HUILA;PALERMO;OSPINA PÉREZ;CAS
41;41524;41524005;HUILA;PALERMO;SAN JUAN;CAS
41;41524;41524006;HUILA;PALERMO;EL JUNCAL;CAS
41;41524;41524009;HUILA;PALERMO;AMBORCO;CAS
41;41530;41530000;HUILA;PALESTINA;PALESTINA;CM
41;41530;41530001;HUILA;PALESTINA;ALTO DE LA CRUZ;CP
41;41548;41548000;HUILA;PITAL;PITAL;CM
41;41548;41548001;HUILA;PITAL;EL SOCORRO;IPD
41;41548;41548002;HUILA;PITAL;MINAS;CAS
41;41551;41551000;HUILA;PITALITO;PITALITO;CM
41;41551;41551001;HUILA;PITALITO;BRUSELAS;C
41;41551;41551002;HUILA;PITALITO;GUACACALLO;C
41;41551;41551003;HUILA;PITALITO;LA LAGUNA;C
41;41551;41551005;HUILA;PITALITO;PRADOS DEL NORTE;C
41;41551;41551006;HUILA;PITALITO;CHILLURCO (VILLAS DEL NORTE);C
41;41551;41551007;HUILA;PITALITO;VERSALLES;CAS
41;41551;41551008;HUILA;PITALITO;CRIOLLO;C
41;41551;41551009;HUILA;PITALITO;CHARGUAYACO;CAS
41;41551;41551010;HUILA;PITALITO;PALMARITO;CAS
41;41551;41551011;HUILA;PITALITO;DIVINO NIÑO;CAS
41;41551;41551012;HUILA;PITALITO;LA ESPERANZA;C
41;41551;41551013;HUILA;PITALITO;RIBERAS DEL GUARAPAS;C
41;41615;41615000;HUILA;RIVERA;RIVERA;CM
41;41615;41615001;HUILA;RIVERA;LA ULLOA;IPD
41;41615;41615002;HUILA;RIVERA;RIVERITA;IPM
41;41615;41615005;HUILA;RIVERA;LA PRIMAVERA;CAS
41;41615;41615006;HUILA;RIVERA;RÍO FRÍO;CAS
41;41615;41615007;HUILA;RIVERA;EL GUADUAL;CP
41;41660;41660000;HUILA;SALADOBLANCO;SALADOBLANCO;CM
41;41660;41660001;HUILA;SALADOBLANCO;LA CABAÑA;IPD
41;41660;41660007;HUILA;SALADOBLANCO;MORELIA;IPD
41;41668;41668000;HUILA;SAN AGUSTÍN;SAN AGUSTÍN;CM
41;41668;41668002;HUILA;SAN AGUSTÍN;OBANDO;IPD
41;41668;41668003;HUILA;SAN AGUSTÍN;VILLA FÁTIMA;IPD
41;41668;41668004;HUILA;SAN AGUSTÍN;PUERTO QUINCHANA;IPD
41;41668;41668006;HUILA;SAN AGUSTÍN;EL PALMAR;IPD
41;41668;41668007;HUILA;SAN AGUSTÍN;PRADERA;IPD
41;41668;41668009;HUILA;SAN AGUSTÍN;EL ROSARIO;IPD
41;41676;41676000;HUILA;SANTA MARÍA;SANTA MARÍA;CM
41;41676;41676001;HUILA;SANTA MARÍA;SAN JOAQUÍN;IPD
41;41676;41676002;HUILA;SANTA MARÍA;EL SOCORRO;IPD
41;41676;41676003;HUILA;SANTA MARÍA;LA MARÍA;CP
41;41770;41770000;HUILA;SUAZA;SUAZA;CM
41;41770;41770001;HUILA;SUAZA;GALLARDO;IPD
41;41770;41770002;HUILA;SUAZA;GUAYABAL;IPD
41;41770;41770003;HUILA;SUAZA;SAN CALIXTO;CAS
41;41770;41770004;HUILA;SUAZA;HATO VIEJO;CAS
41;41770;41770005;HUILA;SUAZA;MANTAGUA;CAS
41;41770;41770006;HUILA;SUAZA;PICUNA;CAS
41;41770;41770007;HUILA;SUAZA;EL SALADO;CAS
41;41770;41770008;HUILA;SUAZA;AVISPERO;CAS
41;41770;41770010;HUILA;SUAZA;SAFIA;CAS
41;41791;41791000;HUILA;TARQUI;TARQUI;CM
41;41791;41791001;HUILA;TARQUI;EL VERGEL;CAS
41;41791;41791002;HUILA;TARQUI;MAITO;CAS
41;41791;41791003;HUILA;TARQUI;QUITURO;CAS
41;41791;41791005;HUILA;TARQUI;LA ESMERALDA;IPD
41;41791;41791007;HUILA;TARQUI;LA PAMPA;CAS
41;41791;41791009;HUILA;TARQUI;RICABRISA;CAS
41;41791;41791010;HUILA;TARQUI;BUENOS AIRES;IPD
41;41791;41791013;HUILA;TARQUI;LAGUNILLA;CAS
41;41791;41791014;HUILA;TARQUI;BETANIA;CP
41;41791;41791015;HUILA;TARQUI;DELICIAS;CP
41;41791;41791016;HUILA;TARQUI;LA MIRADA;CP
41;41791;41791017;HUILA;TARQUI;PRADERA;CP
41;41791;41791018;HUILA;TARQUI;QUEBRADITAS;CP
41;41797;41797000;HUILA;TESALIA;TESALIA;CM
41;41797;41797001;HUILA;TESALIA;PACARNÍ;IP
41;41799;41799000;HUILA;TELLO;TELLO;CM
41;41799;41799001;HUILA;TELLO;ANACLETO GARCÍA;C
41;41799;41799002;HUILA;TELLO;SIERRA DEL GRAMAL;CAS
41;41799;41799003;HUILA;TELLO;SAN ANDRÉS TELLO;CAS
41;41799;41799004;HUILA;TELLO;SIERRA DE LA CAÑADA;CAS
41;41799;41799006;HUILA;TELLO;EL CEDRAL;CAS
41;41801;41801000;HUILA;TERUEL;TERUEL;CM
41;41801;41801001;HUILA;TERUEL;SAN PEDRO;IPD
41;41807;41807000;HUILA;TIMANÁ;TIMANÁ;CM
41;41807;41807001;HUILA;TIMANÁ;NARANJAL;IPD
41;41807;41807002;HUILA;TIMANÁ;MATEO RICO;CAS
41;41807;41807004;HUILA;TIMANÁ;SAN ANTONIO;CAS
41;41807;41807005;HUILA;TIMANÁ;MONTAÑITA;CAS
41;41807;41807006;HUILA;TIMANÁ;QUINCHE;CAS
41;41807;41807007;HUILA;TIMANÁ;COSANZA;IPD
41;41807;41807009;HUILA;TIMANÁ;SAN ISIDRO;CAS
41;41807;41807010;HUILA;TIMANÁ;AGUAS CLARAS;CP
41;41807;41807011;HUILA;TIMANÁ;ALTO NARANJAL;CP
41;41807;41807012;HUILA;TIMANÁ;CASCAJAL;CP
41;41807;41807013;HUILA;TIMANÁ;PANTANOS;CP
